,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
13575,UNKNOWN,-26.01700019836425,112.3000030517578,20151020,2015,10,20,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,260.29019165039057,0,17368360
13576,UNKNOWN,32.96670150756836,-118.2332992553711,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0108642578125,0,17368361
13577,UNKNOWN,45.20000076293945,-8.883299827575684,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9456176757812,0,17368362
13578,CANADA,56.57300186157226,-58.65900039672852,20151021,2015,10,21,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019961,XBT: T10 (SIPPICAN),T10,SIPPICAN,165.15966796875,0,17526145
13579,UNKNOWN,-26.78300094604492,112.5999984741211,20151021,2015,10,21,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,361.8504028320313,0,17368363
13580,UNKNOWN,32.766700744628906,-118.06670379638672,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0096435546875,0,17368364
13581,UNKNOWN,32.78329849243164,-117.9666976928711,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,399.08343505859375,0,17368365
13582,UNKNOWN,-27.867000579833984,113.03299713134766,20151021,2015,10,21,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,419.9823913574219,0,17368366
13583,UNKNOWN,43.53329849243164,-9.98330020904541,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,736.11376953125,0,17368367
13584,UNKNOWN,33.083301544189446,-118.86669921875,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,740.8154296875,0,17368368
13585,UNKNOWN,33.03329849243164,-118.9499969482422,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9657592773438,0,17368369
13586,UNKNOWN,-28.79999923706055,113.41699981689452,20151021,2015,10,21,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,812.1953735351562,0,17368370
13587,UNKNOWN,42.16669845581055,-10.16670036315918,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9415893554688,0,17368371
13588,UNKNOWN,-29.54999923706055,113.9000015258789,20151021,2015,10,21,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,793.3944702148438,0,17368372
13589,UNKNOWN,32.816699981689446,-119.18329620361328,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,697.2123413085938,0,17368373
13590,UNKNOWN,-30.632999420166016,114.66699981689452,20151021,2015,10,21,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99012102,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,257.2303466796875,0,17368374
13591,UNKNOWN,40.36669921875,-10.16670036315918,20151021,2015,10,21,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9996948242188,0,17368375
13592,CANADA,57.58200073242188,-59.42499923706055,20151021,2015,10,21,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019961,XBT: T6 (SIPPICAN),T6,SIPPICAN,409.940185546875,0,17526146
13593,UNKNOWN,39.04999923706055,-10.149999618530272,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,253.5733337402344,0,17368376
13594,UNITED STATES,-34.85900115966797,-51.82099914550781,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,916.5400390625,0,17449036
13595,UNITED STATES,-34.86100006103516,-51.65700149536133,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,918.36083984375,0,17449037
13596,UNITED STATES,-34.86100006103516,-51.49399948120117,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,932.0906982421876,0,17449038
13597,UNKNOWN,32.75,-118.1500015258789,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,665.6802978515625,0,17368377
13598,UNITED STATES,-34.86199951171875,-51.33300018310547,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,916.5315551757812,0,17449039
13599,UNITED STATES,-34.862998962402344,-51.10800170898438,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,903.9561157226562,0,17449040
13600,UNITED STATES,-34.862998962402344,-50.93500137329102,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.1697998046875,0,17449041
13601,UNITED STATES,-34.863998413085945,-50.76499938964844,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,918.9178466796876,0,17449042
13602,CANADA,57.35800170898438,-60.10499954223633,20151022,2015,10,22,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019961,XBT: T6 (SIPPICAN),T6,SIPPICAN,153.7975311279297,0,17526147
13603,UNITED STATES,-34.86199951171875,-50.59299850463867,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,923.1455688476562,0,17449043
13604,UNITED STATES,-34.86600112915039,-50.43000030517578,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,906.991455078125,0,17449044
13605,UNKNOWN,32.816699981689446,-118.11669921875,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.00439453125,0,17368378
13606,UNITED STATES,-34.867000579833984,-50.27199935913086,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,914.7400512695312,0,17449045
13607,UNITED STATES,-34.867000579833984,-50.10900115966797,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,920.1094970703124,0,17449046
13608,UNITED STATES,-34.86600112915039,-49.94400024414063,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,922.4954223632812,0,17449047
13609,UNITED STATES,-34.865001678466804,-49.7750015258789,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,926.6807861328124,0,17449048
13610,UNITED STATES,-34.867000579833984,-49.60300064086914,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,915.9185791015624,0,17449049
13611,UNITED STATES,-34.86899948120117,-49.43099975585938,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,918.9143676757812,0,17449050
13612,UNKNOWN,37.016700744628906,-9.649999618530272,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0278930664062,0,17368379
13613,UNITED STATES,-34.87099838256836,-49.25899887084961,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,922.4988403320312,0,17449051
13614,UNITED STATES,-34.86999893188477,-49.04700088500977,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,922.5081176757812,0,17449052
13615,UNKNOWN,33.25,-118.5999984741211,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,737.87548828125,0,17368380
13616,UNITED STATES,-34.87099838256836,-48.86899948120117,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,934.4603271484376,0,17449053
13617,UNITED STATES,-34.875,-48.70199966430664,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,927.8802490234376,0,17449054
13618,UNITED STATES,-34.87400054931641,-48.53499984741211,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,907.57568359375,0,17449055
13619,UNITED STATES,-34.876998901367195,-48.36800003051758,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,894.3896484375,0,17449056
13620,UNKNOWN,33.083301544189446,-118.5167007446289,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,772.9959716796875,0,17368381
13621,UNITED STATES,-34.87400054931641,-48.19900131225586,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,918.9160766601562,0,17449057
13622,UNITED STATES,-34.87400054931641,-48.02899932861328,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,921.30712890625,0,17449058
13623,UNITED STATES,-34.875999450683594,-47.86199951171875,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,921.3278198242188,0,17449059
13624,UNITED STATES,-34.876998901367195,-47.69300079345703,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,926.7549438476562,0,17449060
13625,UNITED STATES,-34.87799835205078,-47.47000122070313,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,917.1766357421876,0,17449061
13626,UNITED STATES,-34.880001068115234,-47.29100036621094,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,922.5169067382812,0,17449062
13627,UNKNOWN,36.43330001831055,-7.466700077056885,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,702.541748046875,0,17368382
13628,UNITED STATES,-34.87799835205078,-47.10900115966797,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,920.14599609375,0,17449063
13629,UNITED STATES,-34.880001068115234,-46.94400024414063,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,934.4998168945312,0,17449064
13630,JAPAN,38.29100036621094,143.48300170898438,20151022,2015,10,22,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.9134521484375,0,17368383
13631,UNKNOWN,33.23329925537109,-118.5832977294922,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,499.77044677734375,0,17368384
13632,UNITED STATES,-34.88100051879883,-46.7750015258789,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,919.5555419921876,0,17449065
13633,UNITED STATES,-34.882999420166016,-46.60400009155274,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,927.919189453125,0,17449066
13634,UNKNOWN,32.48329925537109,-118.25,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0109252929688,0,17368385
13635,UNITED STATES,-34.88399887084961,-46.43600082397461,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,915.971923828125,0,17449067
13636,UNITED STATES,-34.882999420166016,-46.26599884033203,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,930.9230346679688,0,17449068
13637,UNITED STATES,-34.882999420166016,-46.09999847412109,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,921.9580078125,0,17449069
13638,UNITED STATES,-34.882999420166016,-45.88299942016602,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,710.8134765625,0,17449070
13639,UNITED STATES,-34.888999938964844,-45.38399887084961,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,929.7534790039062,0,17449071
13640,UNITED STATES,-34.887001037597656,-45.21799850463867,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.82958984375,0,17449072
13641,JAPAN,38.32500076293945,143.4810028076172,20151022,2015,10,22,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.90966796875,0,17368386
13642,UNITED STATES,-34.89099884033203,-45.05199813842773,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,904.6246337890624,0,17449073
13643,UNITED STATES,-34.893001556396484,-44.8849983215332,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,924.9813842773438,0,17449074
13644,UNKNOWN,32.450000762939446,-118.18329620361328,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,551.084716796875,0,17368387
13645,UNKNOWN,32.46670150756836,-118.1999969482422,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0182495117188,0,17368388
13646,UNKNOWN,36.650001525878906,-7.1500000953674325,20151022,2015,10,22,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,458.4691162109375,0,17368389
13647,UNITED STATES,-34.888999938964844,-44.71599960327149,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,917.2109375,0,17449075
13648,UNITED STATES,-34.889999389648445,-44.54899978637695,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,929.7711181640624,0,17449076
13649,UNITED STATES,-34.89099884033203,-44.38100051879883,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,938.7382202148438,0,17449077
13650,UNITED STATES,-34.889999389648445,-44.2140007019043,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,928.5909423828124,0,17449078
13651,UNITED STATES,-34.893001556396484,-44.04499816894531,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,942.3331909179688,0,17449079
13652,UNITED STATES,-34.895999908447266,-43.8759994506836,20151022,2015,10,22,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,930.9791259765624,0,17449080
13653,UNITED STATES,-34.89699935913086,-43.70600128173828,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,916.6163330078124,0,17449081
13654,UNITED STATES,-34.895999908447266,-43.5359992980957,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,926.7770385742188,0,17368390
13655,UNITED STATES,-34.89500045776367,-43.367000579833984,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,598.052978515625,0,17368391
13656,JAPAN,38.29600143432617,143.46600341796875,20151023,2015,10,23,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.91943359375,0,17368392
13657,UNITED STATES,-34.89500045776367,-43.19599914550781,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,916.2534790039062,0,17368393
13658,UNITED STATES,-34.89500045776367,-43.16400146484375,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,927.3760986328124,0,17368394
13659,UNKNOWN,32.816699981689446,-118.06670379638672,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,489.8172302246094,0,17368395
13660,UNKNOWN,36.59999847412109,-7.1666998863220215,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,506.4307861328125,0,17368396
13661,UNITED STATES,-34.895999908447266,-42.98899841308594,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,926.178466796875,0,17449082
13662,UNITED STATES,-34.89699935913086,-42.81700134277344,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,930.3627319335938,0,17449083
13663,UNITED STATES,-34.900001525878906,-42.64400100708008,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,934.551025390625,0,17449084
13664,UNITED STATES,-34.9010009765625,-42.46900177001953,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,918.40771484375,0,17449085
13665,UNITED STATES,-34.9010009765625,-42.29399871826172,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,917.8106689453124,0,17449086
13666,UNKNOWN,32.766700744628906,-117.88330078125,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.0009155273438,0,17368397
13667,UNITED STATES,-34.900001525878906,-42.12099838256836,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,935.1500854492188,0,17449087
13668,UNITED STATES,-34.902999877929695,-41.77299880981445,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,927.9700317382812,0,17449088
13669,UNITED STATES,-34.90399932861328,-41.60200119018555,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,920.7964477539062,0,17449089
13670,UNITED STATES,-34.90399932861328,-41.42699813842773,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,929.1701049804688,0,17449090
13671,UNITED STATES,-34.902999877929695,-41.0989990234375,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,951.2540283203124,0,17449091
13672,UNITED STATES,-34.90399932861328,-40.92399978637695,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,947.6796875,0,17449092
13673,UNITED STATES,-34.90800094604492,-40.74599838256836,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,929.1730346679688,0,17449093
13674,UNITED STATES,-34.90800094604492,-40.56800079345703,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,925.5865478515624,0,17449094
13675,UNKNOWN,36.45000076293945,-6.98330020904541,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,402.4067993164063,0,17368398
13676,UNITED STATES,-34.90800094604492,-40.32699966430664,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,938.7272338867188,0,17449095
13677,UNITED STATES,-34.90900039672852,-40.12300109863281,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,936.9227905273438,0,17449096
13678,CANADA,56.67200088500977,-59.196998596191406,20151023,2015,10,23,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019961,XBT: T6 (SIPPICAN),T6,SIPPICAN,157.7870635986328,0,17526148
13679,JAPAN,38.01100158691406,143.5279998779297,20151023,2015,10,23,0,MEIYO (CALL SIGN JNQN),JP040989,XBT: T5 (TSK - TSURUMI SEIKI Co.),T5,TSK - TSURUMI SEIKI Co.,1745.8948974609375,0,17368399
13680,UNKNOWN,32.61669921875,-118.1667022705078,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,742.8773193359375,0,17368400
13681,UNITED STATES,-34.911998748779304,-39.83399963378906,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,912.4121704101562,0,17449097
13682,FRANCE,-43.417701721191406,147.7321014404297,20151023,2015,10,23,0,L'ASTROLABE (Call sign FHZI; built 03.1986; IMO 8418198)!,FR016195,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,1085.8104248046875,0,17448890
13683,UNKNOWN,32.59999847412109,-118.36669921875,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,773.013427734375,0,17368401
13684,UNITED STATES,-34.911998748779304,-39.54600143432617,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,919.6047973632812,0,17449098
13685,UNKNOWN,36.34999847412109,-6.783299922943115,20151023,2015,10,23,0,0,0,XBT: T7 (SIPPICAN),T7,SIPPICAN,330.04937744140625,0,17368402
13686,UNITED STATES,-34.911998748779304,-39.26300048828125,20151023,2015,10,23,0,TRIUMPH ACE (Vehicles Carrier;call sign H3CB;built 1999;IMO9209506),US037425,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,917.8079833984376,0,17449099
